0x700000 kSramChecksum
0x7e0e5a enemy_tile_load_data
0x7e0e7a enemy_tile_load_data_write_pos
0x7e0e7c enemy_tile_vram_src
0x7e0e7e enemy_tile_vram_dst
0x7e0e84 enemy_drawing_queue
0x7e0f68 enemy_drawing_queue_sizes
0x7e0f78 enemy_data
0x7e1778 fireflea_flashing_timer
0x7e177a fireflea_flashing_index
0x7e177c UNUSED_word_7E177C
0x7e177e fireflea_darkness_level
0x7e1780 UNUSED_word_7E1780
0x7e1782 UNUSED_word_7E1782
0x7e1784 enemy_ai_pointer
0x7e1788 enemy_ai_pointer_backup
0x7e178c enemy_gfx_drawn_hook
0x7e1790 set_to_rtl_when_loading_enemies_unused
0x7e1794 variables_for_enemy_graphics_drawn_hook
0x7e179a enemy_bg2_tilemap_size
0x7e179c boss_id
0x7e179e UNUSED_word_7E179E
0x7e17a0 UNUSED_word_7E17A0
0x7e17a2 UNUSED_word_7E17A2
0x7e17a4 active_enemy_indexes_write_ptr
0x7e17a6 interactive_enemy_indexes_write_ptr
0x7e17a8 active_enemy_indexes_index
0x7e17aa interactive_enemy_indexes_index
0x7e17ac active_enemy_indexes
0x7e17ec interactive_enemy_indexes
0x7e182c enemy_index_colliding_dirs
0x7e1834 distance_to_enemy_colliding_dirs
0x7e183c flag_process_all_enemies
0x7e183e earthquake_type
0x7e1840 earthquake_timer
0x7e1842 frame_counter_every_frame
0x7e1844 sprite_object_index
0x7e1846 debug_enemy_index
0x7e1848 log_index_UNUSED
0x7e184a samus_x_pos_colliding_solid
0x7e184c samus_x_subpos_colliding_solid
0x7e184e enemy_x_pos_colliding_solid
0x7e1850 enemy_x_subpos_colliding_solid
0x7e1852 samus_pos_delta_colliding_solid
0x7e1854 samus_subpos_delta_colliding_solid
0x7e1856 samus_y_pos_colliding_solid
0x7e1858 samus_y_subpos_colliding_solid
0x7e185a solid_enemy_collision_type
0x7e185c debug_index
0x7e185e debug_time_frozen_for_enemies
0x7e1860 debug_text_cursor_x
0x7e1862 debug_text_cursor_y
0x7e1864 debug_enemy_set_entry_index
0x7e1866 debug_enemy_population_pointer
0x7e1868 debug_enemy_spawn_x_pos
0x7e186a debug_enemy_spawn_y_pos
0x7e186e enemy_spritemap_entry_pointer
0x7e1870 enemy_left_border_collision
0x7e1872 enemy_bottom_border_collision
0x7e1874 enemy_right_border_collision
0x7e1876 enemy_top_border_collision
0x7e1878 hitbox_ptr
0x7e187a enemy_spritemap_entry_coll_x_pos
0x7e187c enemy_spritemap_entry_coll_y_pos
0x7e187e samus_right_border_coll
0x7e1880 samus_left_border_coll
0x7e1882 samus_bottom_border_coll
0x7e1884 samus_top_border_coll
0x7e189a samus_target_x_pos
0x7e189c samus_target_x_subpos
0x7e189e samus_target_y_pos
0x7e18a0 samus_target_y_subpos
0x7e18a2 samus_x_radius_mirror
0x7e18a4 samus_y_radius_mirror
0x7e18a6 collision_detection_index
0x7e18a8 samus_invincibility_timer
0x7e18aa samus_knockback_timer
0x7e18ac projectile_invincibility_timer
0x7e18ae flag_disable_projectile_interaction
0x7e18b0 hdma_objects_enable_flag
0x7e18b2 hdma_object_index
0x7e18b4 hdma_object_channels_bitmask
0x7e18c0 hdma_object_bank_slot
0x7e18cc hdma_object_instruction_list_pointers
0x7e18d8 hdma_object_table_pointers
0x7e18e4 hdma_object_instruction_timers
0x7e18f0 hdma_object_pre_instructions
0x7e18fc hdma_object_pre_instruction_bank
0x7e1908 hdma_object_timers
0x7e1914 hdma_object_A
0x7e1920 hdma_object_B
0x7e192c hdma_object_C
0x7e1938 hdma_object_D
0x7e1944 hdma_object_E
0x7e1950 hdma_object_F
0x7e195c fx_y_subpos
0x7e195e fx_y_pos
0x7e1960 lava_acid_y_subpos
0x7e1962 lava_acid_y_pos
0x7e1964 fx_tilemap_ptr
0x7e1966 current_fx_entry_ptr
0x7e1968 current_fx_entry_offset
0x7e196a current_fx_palette_fx_bitset
0x7e196c fx_rising_function_bank_88
0x7e196e fx_type
0x7e1970 fx_y_suboffset
0x7e1972 fx_y_offset
0x7e1974 tide_phase
0x7e1976 fx_base_y_subpos
0x7e1978 fx_base_y_pos
0x7e197a fx_target_y_pos
0x7e197c fx_y_vel
0x7e197e fx_liquid_options
0x7e1980 fx_timer
0x7e1982 fx_layer_blending_config_a
0x7e1984 fx_layer_blending_config_b
0x7e1986 fx_layer_blending_config_c
0x7e1988 phantom_related_layer_flag
0x7e198d enemy_projectile_enable_flag
0x7e198f enemy_projectile_unk198F
0x7e1991 enemy_projectile_index
0x7e1993 enemy_projectile_init_param
0x7e1995 enemy_projectile_unk1995
0x7e1997 enemy_projectile_id
0x7e19b3 mode7_spawn_param
0x7e19bb enemy_projectile_gfx_idx
0x7e19df enemy_projectile_timers
0x7e1a03 enemy_projectile_pre_instr
0x7e1a27 enemy_projectile_1A27
0x7e1a4b enemy_projectile_x_pos
0x7e1a6f enemy_projectile_y_subpos
0x7e1a93 enemy_projectile_y_pos
0x7e1ab7 enemy_projectile_x_vel
0x7e1adb enemy_projectile_y_vel
0x7e1aff enemy_projectile_E
0x7e1b23 enemy_projectile_F
0x7e1b47 enemy_projectile_instr_list_ptr
0x7e1b6b enemy_projectile_spritemap_ptr
0x7e1b8f enemy_projectile_instr_timers
0x7e1bb3 enemy_projectile_radius
0x7e1bd7 enemy_projectile_properties
0x7e1bfb enemy_projectile_G
0x7e1c1f message_box_index
0x7e1c23 plm_flag
0x7e1c25 plm_draw_tilemap_index
0x7e1c27 plm_id
0x7e1c29 plm_x_block
0x7e1c2b plm_y_block
0x7e1c2d plm_item_gfx_index
0x7e1c2f plm_item_gfx_ptrs
0x7e1c37 plm_header_ptr
0x7e1c87 plm_block_indices
0x7e1cd7 plm_pre_instrs
0x7e1d27 plm_instr_list_ptrs
0x7e1d77 plm_timers
0x7e1dc7 plm_room_arguments
0x7e1e17 plm_variable
0x7e1e67 custom_draw_instr_num_blocks
0x7e1e69 custom_draw_instr_plm_block
0x7e1e6b custom_draw_instr_zero_terminator
0x7e1e6d tourian_entrance_statue_finished
0x7e1e6f tourian_entrance_statue_animstate
0x7e1e71 flag_samus_in_quicksand
0x7e1e73 inside_block_reaction_samus_point
0x7e1e75 save_station_lockout_flag
0x7e1e77 current_slope_bts
0x7e1e79 flag_for_palette_fx_objects
0x7e1e7b palettefx_index
0x7e1e7d palettefx_ids
0x7e1e8d palettefx_color_indexes
0x7e1ead palettefx_pre_instr
0x7e1ebd palettefx_instr_list_ptrs
0x7e1ecd palettefx_instr_timers
0x7e1edd palettefx_timers
0x7e1eed samus_in_heat_palfx_index
0x7e1eef samus_in_heat_palettefx_prev_index
0x7e1ef1 animtiles_enable_flag
0x7e1ef3 animtiles_object_index
0x7e1ef5 animtiles_ids
0x7e1f01 animtiles_timers
0x7e1f0d animtiles_instr_list_ptrs
0x7e1f19 animtiles_instr_timers
0x7e1f25 animtiles_src_ptr
0x7e1f31 animtiles_sizes
0x7e1f3d animtiles_vram_ptr
0x7e1f49 animtiles_instruction
0x7e1f51 cinematic_function
0x7e1f53 demo_timer
0x7e1f55 demo_set
0x7e1f57 demo_scene
0x7e1f59 num_demo_sets
0x7e1f5b STACK
0x7e2000 tilemap_stuff
0x7e3000 ram3000
0x7e3800 ram3800
0x7e4000 ram4000
0x7e7000 enemy_spawn_data
0x7e7800 extra_enemy_ram7800
0x7e8000 extra_enemy_ram8000
0x7e8800 extra_enemy_ram8800
0x7e9000 kraid_unk9000
0x7e9800 hdma_table_1
0x7e9c00 mother_brain_indirect_hdma
0x7e9d00 hdma_table_2
0x7e9e00 hdma_window_1_left_pos
0x7e9e10 hdma_window_1_right_pos
0x7e9e20 expanding_square_topbottom_margin_right_pos
0x7e9e22 expanding_square_topbottom_margin_left_pos
0x7e9e30 expanding_square_left_subpos
0x7e9e32 expanding_square_left_pos
0x7e9e34 expanding_square_right_subpos
0x7e9e36 expanding_square_right_pos
0x7e9e38 expanding_square_top_subpos
0x7e9e3a expanding_square_top_pos
0x7e9e3c expanding_square_bottom_subpos
0x7e9e3e expanding_square_bottom_pos
0x7e9e40 expanding_square_left_subvel
0x7e9e42 expanding_square_left_vel
0x7e9e44 expanding_square_right_subvel
0x7e9e46 expanding_square_right_vel
0x7e9e48 expanding_square_top_subvel
0x7e9e4a expanding_square_top_vel
0x7e9e4c expanding_square_bottom_subvel
0x7e9e4e expanding_square_bottom_vel
0x7e9e50 expanding_square_timer
0x7e9f00 scrolling_sky_bg2_indirect_hdma
0x7e9f80 scrolling_sky_bg2_hdma_data
0x7ea000 tile_table
0x7ec000 palette_buffer
0x7ec200 target_palettes
0x7ec400 palette_change_num
0x7ec402 palette_change_denom
0x7ec406 power_bomb_explosion_left_hdma
0x7ec506 power_bomb_explosion_right_hdma
0x7ec606 offscreen_power_bomb_left_hdma
0x7ec607 offscreen_power_bomb_right_hdma
0x7ec608 hud_tilemap
0x7ec6c8 plm_draw_tilemap
0x7ec8c8 bg1_column_update_tilemap_left_halves
0x7ec908 bg1_column_update_tilemap_right_halves
0x7ec948 bg1_column_update_tilemap_top_halves
0x7ec98c bg1_column_update_tilemap_bottom_halves
0x7ec9d0 bg2_column_update_tilemap_left_halves
0x7eca10 bg2_column_update_tilemap_right_halves
0x7eca50 bg2_column_update_tilemap_top_halves
0x7eca94 bg2_column_update_tilemap_bottom_halves
0x7ecad8 hud_bg3_xpos
0x7ecada hud_bg3_ypos
0x7ecadc bg3_xpos
0x7ecade bg3_ypos
0x7ecae0 crocomire_bg2_scroll_hdma_indirect
0x7ecaf0 crocomire_bg2_scroll_hdma_data
0x7ecd20 scrolls
0x7ecd52 explored_map_tiles_saved
0x7ed552 debug_enemy_set_name
0x7ed55a debug_enemy_set_data
0x7ed601 apui_mirror
0x7ed652 wrecked_ship_robot_palanim_palindex
0x7ed654 wrecked_ship_robot_palanim_timer
0x7ed656 wrecked_ship_robot_palanim_table_index
0x7ed658 projectiletrail_left_instr_timer
0x7ed67c projectiletrail_right_instr_timer
0x7ed6a0 projectiletrail_left_instr_list_ptr
0x7ed6c4 projectiletrail_right_instr_list_ptr
0x7ed6e8 projectiletrail_left_tile_and_attribs
0x7ed70c projectiletrail_right_tile_and_attribs
0x7ed730 projectiletrail_left_x_pos
0x7ed754 projectiletrail_right_x_pos
0x7ed778 projectiletrail_left_y_pos
0x7ed79c projectiletrail_right_y_pos
0x7ed7c0 player_data_saved
0x7ed820 events_that_happened
0x7ed828 boss_bits_for_area
0x7ed830 room_chozo_bits
0x7ed870 item_bit_array
0x7ed8b0 opened_door_bit_array
0x7ed8f0 UNUSED_word_7ED8F0
0x7ed8f8 used_save_stations_and_elevators
0x7ed908 map_station_byte_array
0x7ed914 loading_game_state
0x7ed916 sram_save_station_index
0x7ed918 sram_area_index
0x7ed91a global_number_of_items_loaded_ctr
0x7ed91c compressed_map_data
0x7ede1c plm_instruction_timer
0x7ede6c plm_instruction_draw_ptr
0x7edebc plm_instruction_list_link_reg
0x7edf0c plm_variables
0x7edf5c backup_of_bg2_during_pause
0x7eef5c enemy_def_ptr
0x7eef64 enemy_gfxdata_tiles_index
0x7eef6c enemy_gfxdata_vram_ptr
0x7eef74 enemy_gfx_data_write_ptr
0x7eef76 next_enemy_tiles_index
0x7eef78 sprite_instr_list_ptrs
0x7eeff8 sprite_instr_timer
0x7ef078 sprite_palettes
0x7ef0f8 sprite_x_pos
0x7ef178 sprite_x_subpos
0x7ef1f8 sprite_y_pos
0x7ef278 sprite_y_subpos
0x7ef2f8 sprite_disable_flag
0x7ef378 enemy_processing_stage
0x7ef380 enemy_projectile_flags
0x7ef3c8 enemy_projectile_enemy_header_ptr
0x7ef410 enemy_projectile_killed_enemy_index
0x7ef434 special_death_item_drop_x_origin_pos
0x7ef436 special_death_item_drop_y_origin_pos
0x7f0000 ram7F_start
0x7f0002 level_data
0x7f6401 BTS_minus_1
0x7f6402 BTS
0x7f9602 custom_background
0x7ffa02 unused_1fa02
0x808000 disable_rom_console_and_sram_checks
0x808004 buildflags_debug
0x808006 debug_scrolling_enabled
0x808008 buildflag_disable_apu_upload
0x80800a APU_UploadBankIP
0x808024 APU_UploadBank_
0x808028 APU_UploadBank
0x808059 APU_UploadBank_Inner
0x808100 ApuUploadBank_IncrementPtrx2
0x808103 ApuUploadBank_IncrementPtrx1_IGNORE
0x808107 xsub_808107_IGNORE
0x808111 NextRandom
0x808146 ReleaseButtonsFilter
0x80818e PrepareBitAccess
0x8081a6 SetBossBitForCurArea
0x8081c0 ClearBossBitForCurArea
0x8081dc CheckBossBitForCurArea
0x8081fa SetEventHappened
0x808212 ClearEventHappened
0x808233 CheckEventHappened
0x80824f CopySuperMetroidString
0x808261 VerifySRAM
0x8082ad aMadadameyohn
0x8082b9 aSupermetroid
0x8082c5 WaitUntilEndOfVblank
0x8082d6 Multiply16x16
0x808338 WaitForNMI
0x80834b EnableNMI
0x80835d DisableNMI
0x80836f ScreenOffWaitNMI
0x808382 ScreenOnWaitNMI
0x808395 UNUSED_sub_808395
0x8083bd UNUSED_sub_8083BD
0x8083d0 UNUSED_sub_8083D0
0x8083e3 UNUSED_sub_8083E3
0x8083f6 memset7E
0x808409 memset7F
0x80841c Vector_RESET
0x808462 SoftReset_IGNORE
0x808573 InvalidInterrupt_Crash
0x808577 Unused_sub_808577
0x80858c LoadMirrorOfExploredMapTiles
0x8085c6 SaveExploredMapTilesToSaved
0x8085f6 CheckNtscPalAndSramMapping
0x80875d InitializeCpuIoRegs
0x808792 InitializePpuIoRegs
0x8088b4 UNUSED_sub_8088B4
0x8088d1 WriteLotsOf0x1c2f
0x808924 HandleFadeOut
0x80894d HandleFadeIn
0x80896e ClearUnusedOam_IGNORE
0x808b1a ClearOamExt
0x808b4f QueueTransfersForNmi
0x808bba NMI_ProcessMode7Queue
0x808bd3 NMI_ProcessMode7QueueInner
0x808c83 NMI_ProcessVramWriteQueue
0x808cd8 Nmi_ProcessHorizScrollingDma
0x808dac Nmi_ProcessVertScrollingDma
0x808ea2 NMI_ProcessVramReadQueue
0x808ef4 HasQueuedMusic
0x808f0c HandleMusicQueue
0x808fa3 UNUSED_APU_QueueMusic
0x808fc1 QueueMusic_Delayed8
0x808ff7 QueueMusic_DelayedY
0x809021 QueueSfx1_Max15
0x80902b QueueSfx1_Max9
0x809035 QueueSfx1_Max3
0x80903f QueueSfx1_Max1
0x809049 QueueSfx1_Max6
0x809051 QueueSfx1_Internal
0x8090a3 QueueSfx2_Max15
0x8090ad QueueSfx2_Max9
0x8090b7 QueueSfx2_Max3
0x8090c1 QueueSfx2_Max1
0x8090cb QueueSfx2_Max6
0x8090d3 QueueSfx2_Internal
0x809125 QueueSfx3_Max15
0x80912f QueueSfx3_Max9
0x809139 QueueSfx3_Max3
0x809143 QueueSfx3_Max1
0x80914d QueueSfx3_Max6
0x809155 QueueSfx3_Internal
0x8091a7 Apu_PlayQueueFull_Nop
0x8091a9 SetupDmaTransfer
0x8091ee NmiUpdateIoRegisters
0x80933a NmiUpdatePalettesAndOam
0x809376 NmiTransferSamusToVram
0x809416 NmiProcessAnimtilesVramTransfers
0x809459 ReadJoypadInputs
0x809583 Vector_NMI
0x809616 kIrqHandlers
0x809632 Irq_DoorTransitionVramUpdate
0x80966e IrqHandler_0_Nothing
0x809680 IrqHandler_2_DisableIRQ
0x80968b IrqHandler_4_Main_BeginHudDraw
0x8096a9 IrqHandler_6_Main_EndHudDraw
0x8096d3 IrqHandler_8_StartOfDoor_BeginHud
0x8096f1 IrqHandler_10_StartOfDoor_EndHud
0x80971a IrqHandler_12_Draygon_BeginHud
0x809733 IrqHandler_14_Draygon_EndHud
0x809758 IrqHandler_16_VerticalDoor_BeginHud
0x809771 IrqHandler_18_VerticalDoor_EndHud
0x8097a9 IrqHandler_20_VerticalDoor_EndDraw
0x8097c1 IrqHandler_22_HorizDoor_BeginHud
0x8097da IrqHandler_24_HorizDoor_EndHud
0x80980a IrqHandler_26_HorizDoor_EndDraw
0x80982a EnableIrqInterrupts
0x809841 EnableIrqInterruptsNow
0x80985f DisableIrqInterrupts
0x80986a Vector_IRQ
0x80988b kHudTilemaps
0x8098cb kHudTilemaps_Row1to3
0x80998b kHudTilemaps_AutoReserve
0x8099a3 kHudTilemaps_Missiles
0x8099cf AddMissilesToHudTilemap
0x809a0e AddSuperMissilesToHudTilemap
0x809a1e AddPowerBombsToHudTilemap
0x809a2e AddGrappleToHudTilemap
0x809a3e AddXrayToHudTilemap
0x809a4c AddToTilemapInner
0x809a79 InitializeHud
0x809b44 HandleHudTilemap
0x809cce kEnergyTankIconTilemapOffsets
0x809cea ToggleHudItemHighlight
0x809d6e kHudItemTilemapOffsets
0x809d78 DrawThreeHudDigits
0x809d98 DrawTwoHudDigits
0x809dbf kDigitTilesetsHealth
0x809dd3 kDigitTilesetsWeapon
0x809de7 ProcessTimer
0x809dfb kTimerProcessFuncs
0x809e09 ProcessTimer_CeresStart
0x809e1a ProcessTimer_Empty
0x809e1c ProcessTimer_MotherBrainStart
0x809e2f ProcessTimer_InitialDelay
0x809e41 ProcessTimer_MovementDelayed
0x809e58 ProcessTimer_MovingIntoPlace
0x809e89 j_ProcessTimer_Decrement
0x809e8c SetTimerMinutes
0x809e93 ClearTimerRam
0x809ea9 ProcessTimer_Decrement
0x809eec kTimerCentisecondDecrements
0x809f6c DrawTimer
0x809f95 DrawTwoTimerDigits
0x809fb3 DrawTimerSpritemap
0x809fd4 kTimerDigitsSpritemapPtr
0x80a07b StartGameplay
0x80a12b Play20FramesOfMusic
0x80a149 ResumeGameplay
0x80a176 DisplayViewablePartOfRoom
0x80a1e3 UNUSED_sub_80A1E3
0x80a211 QueueClearingOfFxTilemap
0x80a23f ClearBG2Tilemap
0x80a29c ClearFXTilemap
0x80a2f9 CalculateLayer2Xpos
0x80a33a CalculateLayer2Ypos
0x80a37b CalculateBgScrolls
0x80a3a0 UpdateScrollVarsUpdateMap
0x80a3ab CalculateLayer2PosAndScrollsWhenScrolling
0x80a3df UpdateBgGraphicsWhenScrolling
0x80a4bb CalculateBgScrollAndLayerPositionBlocks
0x80a528 HandleAutoscrolling_X
0x80a641 HandleScrollingWhenTriggeringScrollRight
0x80a6bb HandleScrollingWhenTriggeringScrollLeft
0x80a731 HandleAutoscrolling_Y
0x80a893 HandleScrollingWhenTriggeringScrollDown
0x80a936 HandleScrollingWhenTriggeringScrollUp
0x80a9ac DebugScrollPosSaveLoad
0x80a9d6 UploadBackgroundDataColumn
0x80a9db UploadLevelDataColumn
0x80a9de UpdateLevelOrBackgroundDataColumn
0x80ab70 UpdateBackgroundDataRow
0x80ab75 UpdateLevelDataRow
0x80ab78 UpdateLevelOrBackgroundDataRow
0x80ad1d FixDoorsMovingUp
0x80ad30 DoorTransitionScrollingSetup
0x80ad4a DoorTransitionScrollingSetup_Right
0x80ad74 DoorTransitionScrollingSetup_Left
0x80ad9e DoorTransitionScrollingSetup_Down
0x80adc8 DoorTransitionScrollingSetup_Up
0x80ae08 kDoorTransitionSetupFuncs
0x80ae10 UpdatePreviousLayerBlocks
0x80ae29 UpdateBgScrollOffsets
0x80ae4e FollowDoorTransition
0x80ae76 kDoorTransitionFuncs
0x80ae7e DoorTransition_Right
0x80aec2 DoorTransition_Left
0x80af02 DoorTransition_Down
0x80af89 DoorTransition_Up
0x80b032 UNUSED_Mode7Init
0x80b0c2 ConfigureMode7RotationMatrix
0x80b0ff DecompressToMem_IpArg
0x80b119 DecompressToMem
0x80b266 DecompressIncPtrPage_IGNORE
0x80b271 DecompressToVRAM
0x80b437 kTilemapFailedNTSC_Pal
0x80c437 LoadFromLoadStation
0x80c4b5 kLoadStationLists
0x80cd07 SetElevatorsAsUsed
0x80d000 Irq_DoorTransitionVramUpdate_Thunk
0x80d004 DoorTransitionFunction_LoadMoreThings_Patch
0x80d008 CodeThatPolls_door_transition_flag
0x80ffc0 snes_header
0x80ffd9 country_code
0x818000 SaveToSram
0x818085 LoadFromSram
0x81812b kOffsetToSaveSlot
0x818131 kPackedBytesPerArea_Count
0x818138 kPackedBytesPerArea_PackedOffs
0x8182d6 kPackedBytesPerArea_UnpackedOffs
0x8182e4 UnpackMapFromSave
0x81834b PackMapToSave
0x81839f kOamExtra_X8Small_And_Large
0x81859f kOamExtra_Address_And_X8Large
0x81879f DrawSpritemap
0x818853 DrawSpritemapOffScreen
0x818907 SetXCoordToInvalidPos
0x81891f DrawMenuSpritemap
0x8189ae DrawSamusSpritemap
0x818a37 DrawBeamGrappleSpritemap
0x818a4b DrawProjectileSpritemap
0x818ab7 nullsub_1
0x818ab8 DrawSpritemapWithBaseTile
0x818b21 nullsub_27
0x818b22 DrawSpritemapWithBaseTile2
0x818b96 DrawSpritemapWithBaseTileOffscreen
0x818c0a DrawEprojSpritemapWithBaseTile
0x818c7f DrawEprojSpritemapWithBaseTileOffscreen
0x818cf4 DebugGameOverMenu
0x818d03 kDebugGameOverMenuFuncs
0x818d0f GameOverMenu_0_FadeOutConfigGfx
0x818d6d DebugGameOverMenu_1_Init
0x818da6 GameOverMenu_24_FadeIn
0x818dba MapVramForMenu
0x818ddb LoadInitialMenuTiles
0x818e60 LoadMenuPalettes
0x818e7f LoadDebugGameOverMenuTilemaps
0x819003 GameOverMenu_3_Main
0x81905b RestorePalettesAndIoAfterDebugGameover
0x81907e GameOverMenu_5_Continue
0x8190ae GameOverMenu
0x8190bd kGameOverMenuFuncs
0x8190cd GameOverMenu_3_FadeIn
0x8190e7 GameOverMenu_5_FadeOutToGameMap
0x8190fe GameOverMenu_7_FadeOutToSoftReset
0x819116 GameOverMenu_6_LoadGameMapView
0x81912b GameOverMenu_4_Main
0x8191a4 GameOverMenu_1_Init
0x81927d kHdmaObj_BackdropColor_GameOverMenuGradient
0x81928d kHdmaObj_ColorMathB_GameOverMenuGradient
0x81929d kHdmaTable_ColorMathB_GameOverMenuGradient
0x8192db nullsub_56
0x8192dc kMenuTilemap_GameOver
0x819304 kMenuTilemap_FindMetroidLarva
0x819334 kMenuTilemap_TryAgain
0x81934c kMenuTilemap_YesReturnToGame
0x8193a0 kMenuTilemap_NoGoToTitle
0x8193e8 GameOverMenu_2_PlayMusic
0x8193fb FileSelectMenu
0x81940a kFileSelectMenuFuncs
0x81944e FileSelectMenu_0_FadeOutConfigGfx
0x819486 LoadFileSelectPalettes
0x8194a3 FileSelectMenu_32_FadeOutToOptions
0x8194d5 FileSelectMenu_33_FadeOutToTitle
0x8194ee FileSelectMenu_5_FadeOutFromMain
0x8194f4 FileSelectMenu_15_FadeOutToMain
0x81951e FileSelectMenu_17_FadeInToMain
0x819532 FileSelectMenu_7_FadeInFromMain
0x819561 FileSelectMenu_6_FileCopyInit
0x819566 FileSelectMenu_Func1
0x819593 SetInitialFileCopyMenuSelection
0x8195a6 ClearMenuTilemap
0x8195b5 LoadMenuExitTilemap
0x8195be DrawFileCopySaveFileInfo
0x81960f DrawFileCopySaveSlotAInfo
0x81963f DrawFileCopySaveSlotBInfo
0x81966f DrawFileCopySaveSlotCInfo
0x81969f QueueTransferOfMenuTilemapToVramBG1
0x8196c2 FileSelectMenu_8
0x81975b kBitShl
0x81975e SetFileCopyMenuSelectionMissilePosition
0x819772 kFileCopyMissileY
0x81977a FileSelectMenu_9_InitializeSelectDest
0x819799 DrawFileCopySelectDestinationSaveFileInfo
0x819813 FileSelectMenu_10_FileCopySelectDest
0x8198af kFileCopySelectDest_MissileY
0x8198b7 FileSelectMenu_11_InitializeConfirm
0x8198ed DrawFileCopyClearConfirmation
0x819922 DrawFileCopyConfirmationSaveFileInfo
0x819984 FileSelectMenu_12_FileCopyConfirm
0x8199fe HandleFileCopyArrowPalette
0x819a2c FileSelectMenu_13_FileCopyDoIt
0x819af4 kBitShl_16bit
0x819afa FileSelectMenu_14_CopyCompleted
0x819b28 FileSelectMenu_18
0x819b33 FileSelectMenu_20_FileClearInit
0x819b3c InitFileSelectMenuFileClear
0x819b64 FileSelectMenu_22_FileClearSelectSlot
0x819bec kBitShl_
0x819bef SetFileClearMenuMissilePos
0x819c03 kFileClear_MissileY
0x819c0b FileSelectMenu_23_FileClearInitConfirm
0x819c36 FileSelectMenu_24_FileClearConfirm
0x819c9e FileSelectMenu_25_FileClearDoClear
0x819d20 kBitShl_Not
0x819d26 FileSelectMenu_26_ClearCompleted
0x819d68 FileSelectMenu_30
0x819d77 FileSelectMenu_31_TurnSamusHelmet
0x819dc3 DrawFileSelectSamusHelmets
0x819de4 DrawFileSelectSlotSamusHelmet
0x819e2c kDrawFileSlotHelmet_Spritemaps
0x819e3e FileSelectMap
0x819e4d kFileSelectMapFuncs
0x819e7b FileSelectMap_22
0x819e93 FileSelectMenu_1_LoadFileSelectMenuBG2
0x819ed6 FileSelectMenu_2_InitMain
0x819ef3 FileSelectMenu_16
0x81a053 LoadFromSram_
0x81a058 FileSelectMenu_3_FadeInToMain
0x81a087 DrawFileSelectionHealth
0x81a14e DrawFileSelectionTime
0x81a1c2 FileSelectMenu_4_Main
0x81a312 kMenuSelectionMissileXY
0x81a32a FileSelectMap_0
0x81a37c FileSelectMap_1
0x81a3d3 LoadActiveAreaMapForegroundColors
0x81a3dc LoadInactiveAreaMapForegroundColors
0x81a3e3 LoadAreaMapForegroundColors
0x81a40e kAreaMapForegroundColors
0x81a4ce kActiveAreaMapForegroundColors
0x81a4da kInactiveAreaMapForegroundColors
0x81a4e6 kAreaMapForegroundSetDefs
0x81a546 FileSelectMap_2_LoadAreaSelectForegroundTilemap
0x81a578 FileSelectMap_18
0x81a582 FileSelectMap_3_LoadAreaSelectBackgroundTilemap
0x81a58a LoadAreaSelectBackgroundTilemap
0x81a5b3 FileSelectMap_4_SetupExpandingSquareTransition
0x81a5f6 ConfigureWindow1ForExpandingSquare
0x81a61c SetupInitialExpandingSquareHDMA
0x81a724 kExpandingSquareTransitionSpeed
0x81a725 FileSelectMap_5_ExpandingSquare
0x81a800 FileSelectMap_6_AreaSelectMap
0x81a898 DecAndWraparoundTo5
0x81a89f WraparoundFrom6to0
0x81a8a9 SelectFileSelectMapArea
0x81a931 CheckIfFileSelectMapAreaCanBeSelected
0x81a958 SwitchActiveFileSelectMapArea
0x81a97e DrawAreaSelectMapLabels
0x81aa1c kAreaSelectMapLabelPositions
0x81aa34 kExpandingSquareVels
0x81aa94 kRoomSelectMapExpandingSquareTimers
0x81aaa0 kFileSelectMap_AreaIndexes
0x81aaac FileSelectMap_7_PrepExpandSquareTransToRoomMap
0x81aba7 SetupRoomSelectMapExpandingSquareTransHDMA
0x81abf7 AddExpandingSqTransLeftIndirHDMA
0x81ac2d AddExpandingSqTransRightIndirHDMA
0x81ac66 FileSelectMap_8_ExpandSquareTransToRoomSelectMap
0x81ac84 HandleRoomSelectMapExpandingSquareTrans
0x81ad17 FileSelectMap_9_InitRoomSelectMap
0x81ad7f FileSelectMap_10_RoomSelectMap
0x81aeca HandleFileSelectMapScrollArrows
0x81af32 kLeftMapScrollArrowData
0x81af3c kRightMapScrollArrowData
0x81af46 kUpMapScrollArrowData
0x81af50 kDownMapScrollArrowData
0x81af5a FileSelectMap_11
0x81af66 FileSelectMap_13
0x81af83 FileSelectMap_14
0x81af97 FileSelectMap_15_ClearTileMap
0x81afd3 FileSelectMap_16_LoadPalettes
0x81aff6 FileSelectMap_20_SetupExpandingSquare
0x81b0bb FileSelectMap_21_MoveExpandingSquare
